EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,EncodingBlock2.thisRepN,EncodingBlock2.thisTrialN,EncodingBlock2.thisN,EncodingBlock2.thisIndex,RetrievalBlock2.thisRepN,RetrievalBlock2.thisTrialN,RetrievalBlock2.thisN,RetrievalBlock2.thisIndex,Instructions.started,Instructions.stopped,fixation.started,fixation.stopped,trialOrder,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,encodingTrials,BlockBreak.started,BlockBreak.stopped,text_4.started,text_4.stopped,start2.keys,start2.rt,start2.started,start2.stopped,retType,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,retrievalTrials,retIMG,Trial_Order,participant,date,expName,psychopyVersion,frameRate,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.66684568,None,,,,,,,,,,old,782.5210761999999,None,782.5188096599999,None,784.0347793999999,None,9,785.0344872000001,None,786.0009465999999,None,786.0009465999999,None,786.0009465999999,None,786.0009465999999,None,786.0009465999999,None,786.0009465999999,None,-0.0185546875,-0.2724609375,1,0,0,third_right,0.9997503800000231,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.3988557799998,None,,,,,,,,,,old,787.3655710999999,None,787.36740514,None,788.8666805999999,None,10,789.8659373,None,790.8327764000001,None,790.8327764000001,None,790.8327764000001,None,790.8327764000001,None,790.8327764000001,None,790.8327764000001,None,0.009765625,-0.1181640625,1,0,0,second_middle,0.9996137800001179,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.93086528,None,,,,,,,,,,old,792.092465,None,792.09935674,None,793.5986788999999,None,11,794.5983587000001,None,795.5642501,None,795.5642501,None,795.5642501,None,795.5642501,None,795.5642501,None,795.5642501,None,-0.0068359375,0.0400390625,1,0,0,first_left,0.9991676800002551,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.49619818,None,,,,,,,,,,old,796.6222826000001,None,796.63137374,None,798.1306852999999,None,12,799.1304149,None,800.096254,None,800.096254,None,800.096254,None,800.096254,None,800.096254,None,800.096254,None,0.0302734375,-0.2578125,1,0,0,third_right,0.9991886799996337,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.17786508,None,,,,,,,,,,old,801.1876519,None,801.1965908399999,None,802.6955215999999,None,13,803.6952317999999,None,804.6616558999999,None,804.6616558999999,None,804.6616558999999,None,804.6616558999999,None,804.6616558999999,None,804.6616558999999,None,0.0224609375,0.09765625,1,0,0,first_left,0.9992201800000657,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.87653428,None,,,,,,,,,,old,806.8657556,None,806.86175896,None,808.3771904,None,14,809.3769285000001,None,810.3604241999999,None,810.3604241999999,None,810.3604241999999,None,810.3604241999999,None,810.3604241999999,None,810.3604241999999,None,0.0498046875,-0.11328125,1,0,0,second_middle,1.015772879999986,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.37567818,None,,,,,,,,,,old,811.5754752,None,811.5768732399998,None,813.075873,None,15,814.0755813000001,None,815.0419618999999,None,815.0419618999999,None,815.0419618999999,None,815.0419618999999,None,815.0419618999999,None,815.0419618999999,None,0.029296875,-0.318359375,1,0,0,third_right,0.9991801799999394,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.82389618,None,,,,,,,,,,old,816.0700044999999,None,816.0757577399999,None,817.5748776,None,16,818.5747142,None,819.5406223,None,819.5406223,None,819.5406223,None,819.5406223,None,819.5406223,None,819.5406223,None,0.009765625,0.05859375,1,0,0,first_left,1.0153749800001606,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.2730784799999,None,,,,,,,,,,old,820.5145802,None,820.5239541399998,None,822.0232483,None,17,823.0234307000001,None,823.9898054999999,None,823.9898054999999,None,823.9898054999999,None,823.9898054999999,None,823.9898054999999,None,823.9898054999999,None,0.0283203125,-0.0673828125,1,0,0,second_middle,0.999694879999879,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.70463748,None,,,,,,,,,,old,824.9690940999999,None,824.9731221399999,None,826.4718938999999,None,18,827.4715855,None,828.4380246999999,None,828.4380246999999,None,828.4380246999999,None,828.4380246999999,None,828.4380246999999,None,828.4380246999999,None,0.0283203125,-0.078125,1,0,0,second_middle,0.9992235800002618,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.10338598,None,,,,,,,,,,old,829.3914181999999,None,829.3879900599999,None,830.9040035999999,None,19,831.9041679,None,832.8705425,None,832.8705425,None,832.8705425,None,832.8705425,None,832.8705425,None,832.8705425,None,0.015625,0.0634765625,1,0,0,first_left,0.9992225800001506,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.6187932799999,None,,,,,,,,,,old,833.7913758,None,833.78720296,None,835.3031799,None,20,836.302723,None,837.2687544,None,837.2687544,None,837.2687544,None,837.2687544,None,837.2687544,None,837.2687544,None,0.0234375,-0.0830078125,1,0,0,second_middle,0.9991771800000606,None,,,,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
,,,,,,,,0,0,0,0,,,,,838.1270170999999,None,846.8431788,None,,images/OBJ_53.png,images/OBJ_154.png,images/OBJ_79.png,848.3803183,849.8817723,850.3816296,851.8815520999999,852.3815245000001,None,848.38277584,None,850.3821310799999,None,852.3815953799999,None,853.8811180999999,None,same,LRM,855.4103763999999,856.9135362,857.3962902000001,858.8958221999999,859.4123236999999,None,855.41350244,None,857.3967983800001,None,859.41236718,None,860.9123829999999,None,0,['leftCL'],861.9121009999999,None,861.9121009999999,None,861.9121009999999,None,861.9121009999999,None,861.9121009999999,None,-0.162109375,-0.2685546875,1,0,0,3.0159016999998585,leftCL,0.016318580000188376,None,864.92788408,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,images/OBJ_20.png,RML,FQ_1001,2023-10-23_10h52.37.821,exp,2021.1.4,60.13453297715404,
