EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,EncodingBlock2.thisRepN,EncodingBlock2.thisTrialN,EncodingBlock2.thisN,EncodingBlock2.thisIndex,RetrievalBlock2.thisRepN,RetrievalBlock2.thisTrialN,RetrievalBlock2.thisN,RetrievalBlock2.thisIndex,Instructions.started,Instructions.stopped,fixation.started,fixation.stopped,trialOrder,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,encodingTrials,BlockBreak.started,BlockBreak.stopped,text_4.started,text_4.stopped,start2.keys,start2.rt,start2.started,start2.stopped,retType,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,retrievalTrials,retIMG,Trial_Order,participant,date,expName,psychopyVersion,frameRate,
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.2750283600122,None,,,,,,,,,,old,611.3771751000313,None,611.3764285599988,None,612.8919585000258,None,20,613.8916229000315,None,614.858437900024,None,614.858437900024,None,614.858437900024,None,614.858437900024,None,614.858437900024,None,614.858437900024,None,0.0263671875,-0.2470703125,1,0,0,third_right,0.9993635599967092,None,,,,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,0,0,0,0,,,,,615.7879069999908,None,625.1024842000334,None,,images/OBJ_93.png,images/OBJ_54.png,images/OBJ_28.png,626.6466629999923,628.1545948000276,628.6378065000172,630.1368692000397,630.63674300001,None,626.654599840031,None,628.6378576600051,None,630.6366973600176,None,632.1367712999927,None,same,LMR,633.6942097000428,635.202546000015,635.6852415000321,637.1848374000401,637.6846399999922,None,633.7024410399957,None,635.6853230600187,None,637.6852108600375,None,639.1842953999876,None,0,['leftCL'],640.1844284000108,None,640.1844284000108,None,640.1844284000108,None,640.1844284000108,None,640.1844284000108,None,-0.1337890625,-0.2802734375,1,0,0,0.5982514999923296,leftCL,0.014674559992272407,None,640.7838120600151,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,images/OBJ_94.png,MRL,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,1,0,1,0,,,,,,,641.438574800035,None,,images/OBJ_46.png,images/OBJ_198.png,images/OBJ_167.png,642.9986980000394,644.4998622999992,644.9996943000006,646.4992721999879,646.9991455000127,None,642.9999171400326,None,644.999737060041,None,646.9992017600395,None,648.4982405999908,None,same,LMR,650.046613100043,651.5473089000443,652.047137400019,653.5467907999991,654.0471016000374,None,650.0477342399885,None,652.0471607600281,None,654.0465841600031,None,655.5461759000318,None,0,['leftCL'],656.5458947000443,None,656.5458947000443,None,656.5458947000443,None,656.5458947000443,None,656.5458947000443,None,-0.158203125,-0.318359375,1,0,0,0.3328116000047885,leftCL,0.016334359999746084,None,656.8791700600356,None,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,2,0,2,0,,,,,,,657.5297386000166,None,,images/OBJ_131.png,images/OBJ_130.png,images/OBJ_209.png,659.0852599000209,660.5946817999939,661.0783829000429,662.5779104999965,663.0777892000042,None,659.0952899399912,None,661.0778946599982,None,663.0777852600382,None,664.5773772000102,None,same,LMR,666.1178571000346,667.6264691000106,668.1096599000157,669.608718500007,670.1085924000363,None,666.1268607399892,None,668.1096975600173,None,670.1085849600437,None,671.6081417000387,None,0,['leftCL'],672.6078617000021,None,672.6078617000021,None,672.6078617000021,None,672.6078617000021,None,672.6078617000021,None,-0.111328125,-0.3251953125,1,0,0,0.5832562999567017,leftCL,0.016364259994588792,None,673.1910640600196,None,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,3,0,3,0,,,,,,,673.840682100039,None,,images/OBJ_71.png,images/OBJ_147.png,images/OBJ_150.png,675.3786530999932,676.8904341000016,677.3736110000173,678.873181300005,679.3897160000051,None,675.374255679996,None,677.3736355600355,None,679.3897510599869,None,680.888815000013,None,same,LMR,682.4259463000344,683.9384025000036,684.4215855000075,685.9211794000003,686.420520899992,None,682.4216899800057,None,684.4216043600405,None,686.4205822599994,None,687.9200821000268,None,0,['leftCL'],688.9198216000223,None,688.9198216000223,None,688.9198216000223,None,688.9198216000223,None,688.9198216000223,None,-0.1103515625,-0.3466796875,1,0,0,0.46706100000301376,leftCL,0.016334459942299873,None,689.3868095599988,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,4,0,4,0,,,,,,,690.032532799989,None,,images/OBJ_102.png,images/OBJ_86.png,images/OBJ_15.png,691.5807932000025,693.0856824000366,693.5689201999921,695.0679811000009,695.5678536000196,None,691.5862387399887,None,693.5684474600072,None,695.5683845599939,None,697.0678757000132,None,same,LMR,698.6120093000354,700.117004300002,700.6001800000085,702.0992771000019,702.5991181000136,None,698.6173648400348,None,700.6002207600337,None,702.5991551600106,None,704.0990799000137,None,0,['leftCL'],705.098434399988,None,705.098434399988,None,705.098434399988,None,705.098434399988,None,705.098434399988,None,-0.166015625,-0.380859375,1,0,0,0.3332535999943502,leftCL,0.01634106005076319,None,705.4316644600418,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,5,0,5,0,,,,,,,706.0828974000178,None,,images/OBJ_97.png,images/OBJ_2.png,images/OBJ_17.png,707.6466380000347,709.1477391000371,709.6475669000065,711.1466811000137,711.6470253000152,None,707.6477588400361,None,709.6471046600433,None,711.6470211599895,None,713.1461328000296,None,same,LMR,714.6932760000345,716.1952438000008,716.695538000029,718.195077500015,718.6949870000244,None,714.6960817400017,None,716.6955666600203,None,718.694825260021,None,720.194537500036,None,0,['leftCL'],721.1937356000417,None,721.1937356000417,None,721.1937356000417,None,721.1937356000417,None,721.1937356000417,None,-0.1845703125,-0.376953125,1,0,0,0.4996965000173077,leftCL,0.0162388599710539,None,721.6936835600005,None,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,6,0,6,0,,,,,,,722.3423668000032,None,,images/OBJ_114.png,images/OBJ_123.png,images/OBJ_94.png,723.8915074000251,725.3930061000283,725.8928714999929,727.3923993000062,727.8921370999888,None,723.8935177399893,None,725.8928856599902,None,727.8918416600151,None,729.3913534000167,None,same,LMR,730.9399464000016,732.440932700003,732.9403114000452,734.439897800039,734.9397344000172,None,730.9413778399816,None,732.940813960036,None,734.9397982600436,None,736.4393176999874,None,0,['leftCL'],737.4390552000259,None,737.4390552000259,None,737.4390552000259,None,737.4390552000259,None,737.4390552000259,None,-0.2294921875,-0.375,1,0,0,0.6497349999845028,leftCL,0.01632496004458517,None,738.0893766599999,None,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,7,0,7,0,,,,,,,738.7326773999957,None,,images/OBJ_4.png,images/OBJ_129.png,images/OBJ_103.png,740.2788512000116,741.7877141000354,742.2709544000099,743.770496800018,744.2703747000196,None,740.288803740032,None,742.2709512599919,None,744.2707540600037,None,745.7699723000405,None,same,LMR,747.309086400026,748.8190308000194,749.3027480000164,750.8018148000119,751.3016554000205,None,747.3194749399903,None,749.3027591599908,None,751.3016920600145,None,752.801700800017,None,0,['leftCL'],753.8014034000225,None,753.8014034000225,None,753.8014034000225,None,753.8014034000225,None,753.8014034000225,None,-0.2099609375,-0.3564453125,1,0,0,0.40009759995155036,leftCL,0.016372860001865774,None,754.2013114599919,None,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,8,0,8,0,,,,,,,754.8434551000246,None,,images/OBJ_78.png,images/OBJ_59.png,images/OBJ_1.png,756.386147400015,757.89969749999,758.3828785000369,759.8825338000315,760.3824028000236,None,756.3835928800225,None,758.3834314600041,None,760.3824129599903,None,761.8819260000018,None,same,LMR,763.4169148000074,764.9310239999904,765.414734799997,766.9143164000125,767.4136112999986,None,763.4152651800367,None,765.4147600600205,None,767.414122359996,None,768.9132059999974,None,0,['leftCL'],769.912885400001,None,769.912885400001,None,769.912885400001,None,769.912885400001,None,769.912885400001,None,-0.216796875,-0.3798828125,1,0,0,0.5494774999679066,leftCL,0.016375559964217246,None,770.4628158599895,None,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,9,0,9,0,,,,,,,771.1038443000289,None,,images/OBJ_33.png,images/OBJ_202.png,images/OBJ_40.png,772.6541268000146,774.1616689999937,774.6448933000211,776.1449111000402,776.6447654000367,None,772.6626838400028,None,774.644875260006,None,776.6447679600038,None,778.1438618000248,None,same,LMR,779.6856017000391,781.1929685000214,781.6761663000216,783.1761942000012,783.6760609000339,None,779.6938969400129,None,781.6761749600352,None,783.6760757600365,None,785.175132400007,None,0,['leftCL'],786.1748490000027,None,786.1748490000027,None,786.1748490000027,None,786.1748490000027,None,786.1748490000027,None,-0.24609375,-0.3173828125,1,0,0,0.7831399000133388,leftCL,0.016375459963455796,None,786.9579950600106,None,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLR,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,10,0,10,0,,,,,,,787.6027574000182,None,,images/OBJ_158.png,images/OBJ_38.png,images/OBJ_83.png,789.1517648000154,790.6573950999882,791.1405801000074,792.6401225000154,793.1395330000087,None,789.157898640004,None,791.1405765599862,None,793.1400496599905,None,794.6391995000304,None,diff,LMR,796.1830087000271,797.6882077000337,798.1718404000276,799.6714116000221,800.1707764000166,None,796.1890838400344,None,798.1713926600002,None,800.170819059998,None,801.6708589000045,None,1,['rightCL'],802.6700668000267,None,802.6700668000267,None,802.6700668000267,None,802.6700668000267,None,802.6700668000267,None,0.119140625,-0.34765625,1,0,0,0.3496006999630481,rightCL,0.016374460014048964,None,803.0200933600369,None,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LRM,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,11,0,11,0,,,,,,,803.6744363000034,None,,images/OBJ_99.png,images/OBJ_72.png,images/OBJ_191.png,805.2295003000181,806.7360196000081,807.2187580000027,808.7188169000437,809.2186484000413,None,805.2360865400173,None,807.2191029600159,None,809.2186586600088,None,810.7177390000434,None,diff,RLM,812.2602926000254,813.7673198000412,814.2500392000074,815.7496409000014,816.2495898000197,None,812.2677215399802,None,814.250064460031,None,816.2496090599976,None,817.7490230000112,None,1,['rightCL'],818.7487275000312,None,818.7487275000312,None,818.7487275000312,None,818.7487275000312,None,818.7487275000312,None,0.119140625,-0.345703125,1,0,0,0.3328157999785617,rightCL,0.01637665997259319,None,819.0820194600325,None,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,12,0,12,0,,,,,,,819.7255758999963,None,,images/OBJ_199.png,images/OBJ_50.png,images/OBJ_193.png,821.2690956000006,822.7808979999973,823.2476853000117,824.747460899991,825.2640305000241,None,821.2813883400289,None,823.2479125600017,None,825.2640179599927,None,826.7635231000022,None,same,RLM,828.3191288000089,829.828891400015,830.3125114000286,831.8121061000274,832.3119511000114,None,828.3297402399825,None,830.3125393600145,None,832.3119846600399,None,833.8110351000214,None,0,['leftCL'],834.8112060000421,None,834.8112060000421,None,834.8112060000421,None,834.8112060000421,None,834.8112060000421,None,-0.1220703125,-0.3720703125,1,0,0,0.41663019999396056,leftCL,0.016375860024709255,None,835.22780776,None,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LRM,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,13,0,13,0,,,,,,,835.8760017000022,None,,images/OBJ_146.png,images/OBJ_126.png,images/OBJ_67.png,837.4174919000361,838.926673900045,839.4098766000243,840.9094860000187,841.4093323000125,None,837.4272160400054,None,839.4099026599957,None,841.4088336600049,None,842.9083913000068,None,diff,RLM,844.4473210000433,845.9579531000345,846.4412084000069,847.9407121000113,848.440622700029,None,844.4579305400024,None,846.441206860001,None,848.4405819600157,None,849.9401239000144,None,1,['rightCL'],850.9394212000188,None,850.9394212000188,None,850.9394212000188,None,850.9394212000188,None,850.9394212000188,None,0.1162109375,-0.3564453125,1,0,0,0.5665313000208698,rightCL,0.01632906007580459,None,851.5058929599996,None,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,14,0,14,0,,,,,,,852.1555318000028,None,,images/OBJ_48.png,images/OBJ_141.png,images/OBJ_13.png,853.6999982999987,855.2047710000188,855.6880130000063,857.1880343999946,857.6879241000279,None,853.7053346400265,None,855.6880498600018,None,857.6879012600344,None,859.1874593000393,None,same,RLM,860.7314640000113,862.2360840000329,862.7193145999918,864.2193408000167,864.7191861000028,None,860.7370104400092,None,862.7192960600311,None,864.719192860002,None,866.218273000035,None,0,['leftCL'],867.2180020000087,None,867.2180020000087,None,867.2180020000087,None,867.2180020000087,None,867.2180020000087,None,-0.2646484375,-0.373046875,1,0,0,0.31613089999882504,leftCL,0.016334660002030432,None,867.5345667599992,None,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,15,0,15,0,,,,,,,868.1776242000051,None,,images/OBJ_197.png,images/OBJ_95.png,images/OBJ_9.png,869.7296296000131,871.2339578000247,871.7166689000442,873.2162703000358,873.7161109000444,None,869.7339448400074,None,871.7166792600125,None,873.716110359988,None,875.2161590000032,None,same,RLM,876.7780894000316,878.2819187000277,878.7650930000236,880.2646584000322,880.7640354000032,None,876.7823156399885,None,878.7651106599893,None,880.7641020599928,None,882.2636365999933,None,0,['leftCL'],883.2636084000114,None,883.2636084000114,None,883.2636084000114,None,883.2636084000114,None,883.2636084000114,None,-0.263671875,-0.3701171875,1,0,0,0.4661534000188112,leftCL,0.016365560004487634,None,883.7299101600016,None,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,16,0,16,0,,,,,,,884.3768518000143,None,,images/OBJ_89.png,images/OBJ_6.png,images/OBJ_70.png,885.9169992000097,887.4292536000139,887.9124390000361,889.411997999996,889.9118749999907,None,885.9126167800104,None,887.9124559599965,None,889.9114271600207,None,891.4114201000193,None,same,RLM,892.9457702999935,894.4605184000102,894.9437273000367,896.4428328000358,896.9431519000209,None,892.9438684800233,None,894.9437609600078,None,896.9431654600136,None,898.4422769999946,None,0,['leftCL'],899.4419840000337,None,899.4419840000337,None,899.4419840000337,None,899.4419840000337,None,899.4419840000337,None,-0.2451171875,-0.359375,1,0,0,0.29947080003330484,leftCL,0.016360759967938066,None,899.7419285600132,None,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RLM,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,17,0,17,0,,,,,,,900.3873661000398,None,,images/OBJ_65.png,images/OBJ_96.png,images/OBJ_64.png,901.9302393000107,903.441261400003,903.9239947000169,905.4240662000375,905.9234173000441,None,901.9416876400122,None,903.9239914599981,None,905.9239401600149,None,907.4234505000059,None,same,RLM,908.9615141000249,910.4720940000261,910.955761499994,912.4551675000112,912.9551921000239,None,908.9730387400253,None,910.9553003600391,None,912.9551870599913,None,914.4542241000454,None,0,['leftCL'],915.4544492000132,None,915.4544492000132,None,915.4544492000132,None,915.4544492000132,None,915.4544492000132,None,-0.2451171875,-0.359375,1,0,0,0.40001119999215007,leftCL,0.016374160011764616,None,915.854418060038,None,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LRM,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,18,0,18,0,,,,,,,916.5082373000332,None,,images/OBJ_51.png,images/OBJ_21.png,images/OBJ_24.png,918.0636264000204,919.5699146999978,920.053127799998,921.5526959000272,922.0525162999984,None,918.0703691399889,None,920.0531398600375,None,922.052535760036,None,923.5516553000198,None,diff,LRM,925.0945723000332,926.6012571000028,927.0839162000339,928.583973700006,929.0833228999982,None,925.1016227400163,None,927.0839996600349,None,929.083858260006,None,930.5829118000111,None,1,['rightCL'],931.5831091,None,931.5831091,None,931.5831091,None,931.5831091,None,931.5831091,None,0.1171875,-0.3662109375,1,0,0,0.7665554999839514,rightCL,0.016381860012188554,None,932.3491220599914,None,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,19,0,19,0,,,,,,,933.0004893000005,None,,images/OBJ_25.png,images/OBJ_135.png,images/OBJ_196.png,934.5627730000415,936.0651384000084,936.5644903000211,938.0640630000271,938.5643753000186,None,934.5651704399846,None,936.5644987600332,None,938.5644157600415,None,940.0638976999908,None,same,LRM,941.6099564000033,943.1130542000174,943.5962822000147,945.0958191000391,945.611864400038,None,941.6134742400376,None,943.596163259988,None,945.6119011600327,None,947.1114812000305,None,0,['leftCL'],948.1112732000183,None,948.1112732000183,None,948.1112732000183,None,948.1112732000183,None,948.1112732000183,None,-0.23828125,-0.3876953125,1,0,0,0.35005459998501465,leftCL,0.016258560004644096,None,948.4615791600023,None,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,20,0,20,0,,,,,,,949.1113602000405,None,,images/OBJ_110.png,images/OBJ_151.png,images/OBJ_79.png,950.6498872000375,952.1599571999977,952.6431477000006,954.143184799992,954.6430280000204,None,950.6609763399814,None,952.6431415600179,None,954.6430708600034,None,956.1426295000128,None,same,LRM,957.680673099996,959.1917432000046,959.6749091999955,961.1740185000235,961.6744044999941,None,957.69210014001,None,959.6748049600225,None,961.6743560600386,None,963.1739058000385,None,0,['leftCL'],964.1731940000318,None,964.1731940000318,None,964.1731940000318,None,964.1731940000318,None,964.1731940000318,None,-0.2265625,-0.388671875,1,0,0,0.3164775999612175,leftCL,0.016290260013192892,None,964.4897912600369,None,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,21,0,21,0,,,,,,,965.1312103000237,None,,images/OBJ_7.png,images/OBJ_154.png,images/OBJ_107.png,966.6816045999876,968.1886335000163,968.6718628000235,970.1718789000297,970.6712510000216,None,966.6896605400019,None,968.6718201599957,None,970.6712661600264,None,972.1712094999966,None,same,LRM,973.7127465000376,975.2199409999885,975.7031426000176,977.202671200037,977.7025524000055,None,973.7208343400038,None,975.7031582600263,None,977.7030406600039,None,979.2025863000308,None,0,['leftCL'],980.2022892000386,None,980.2022892000386,None,980.2022892000386,None,980.2022892000386,None,980.2022892000386,None,-0.2255859375,-0.3837890625,1,0,0,0.4327101999660954,leftCL,0.01633055997081101,None,980.6350489600387,None,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RLM,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,22,0,22,0,,,,,,,981.290447700012,None,,images/OBJ_31.png,images/OBJ_188.png,images/OBJ_53.png,982.8400937000406,984.350625800027,984.8157755000284,986.3166789000388,986.8332297000452,None,982.8516751400078,None,984.8179917600297,None,986.8337112599926,None,988.3327881000005,None,diff,RML,989.8710246999981,991.382370700012,991.86508399999,993.3651346000261,993.8645242000348,None,989.8825540400343,None,991.8655790600402,None,993.8645804600034,None,995.3640937000164,None,1,['rightCL'],996.3638639000128,None,996.3638639000128,None,996.3638639000128,None,996.3638639000128,None,996.3638639000128,None,0.1474609375,-0.3603515625,1,0,0,0.3336962000466883,rightCL,0.016310959996189922,None,996.6975767600176,None,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,23,0,23,0,,,,,,,997.3419419000275,None,,images/OBJ_77.png,images/OBJ_43.png,images/OBJ_84.png,998.8961737999925,1000.3964398000389,1000.8957869000151,1002.3958385000005,1002.8956984000397,None,998.8969532400137,None,1000.8958485600248,None,1002.8957186600252,None,1004.3948176000267,None,same,RML,1005.9437422000337,1007.4443912000279,1007.9442491999944,1009.4433300000383,1009.9436317000072,None,1005.944800040021,None,1007.9442990600306,None,1009.9436593599909,None,1011.4427896999987,None,0,['leftCL'],1012.4424628000124,None,1012.4424628000124,None,1012.4424628000124,None,1012.4424628000124,None,1012.4424628000124,None,-0.158203125,-0.359375,1,0,0,0.3335451999446377,leftCL,0.016278160037472844,None,1012.7762079600303,None,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,24,0,24,0,,,,,,,1013.4233103000442,None,,images/OBJ_194.png,images/OBJ_178.png,images/OBJ_155.png,1014.9691564000095,1016.4745907000033,1016.9577693000319,1018.4578264000011,1018.9576893000049,None,1014.9751825399929,None,1016.9582971600408,None,1018.957242260041,None,1020.4572516999906,None,same,RML,1022.0007550000446,1023.5063414000324,1023.9890966000385,1025.4891663999879,1025.988523200038,None,1022.0067851400003,None,1023.9891626600235,None,1025.9889938600186,None,1027.4884783000452,None,0,['leftCL'],1028.4878338000271,None,1028.4878338000271,None,1028.4878338000271,None,1028.4878338000271,None,1028.4878338000271,None,-0.158203125,-0.359375,1,0,0,0.3668887999956496,leftCL,0.016253060020972043,None,1028.854897160019,None,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1029.3624457000406,None,None,None,q,983.9399678000482,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.4572746599965,None,,,,,,,,,,old,1071.398804299999,None,1071.396630379674,None,1072.9082884000381,None,1,1073.9079386999947,None,1074.891320900002,None,1074.891320900002,None,1074.891320900002,None,1074.891320900002,None,1074.891320900002,None,1074.891320900002,None,0.005859375,-0.08203125,1,0,0,second_middle,1.0154730600188486,None,,,,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.9892794600396,None,,,,,,,,,,old,1077.1702820000355,None,1077.1744674399727,None,1078.6736977000255,None,2,1079.6730309000122,None,1080.6393440000247,None,1080.6393440000247,None,1080.6393440000247,None,1080.6393440000247,None,1080.6393440000247,None,1080.6393440000247,None,0.0068359375,-0.2744140625,1,0,0,third_right,0.9990767600247636,None,,,,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.6379121600125,None,,,,,,,,,,old,1081.6824616999947,None,1081.689331679995,None,1083.1885825000354,None,3,1084.1887451999937,None,1085.1551278000115,None,1085.1551278000115,None,1085.1551278000115,None,1085.1551278000115,None,1085.1551278000115,None,1085.1551278000115,None,0.0068359375,-0.2744140625,1,0,0,third_right,0.9991630599834025,None,,,,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.2037044599942,None,,,,,,,,,,old,1086.3269807000179,None,1086.3384515800105,None,1087.8372098000254,None,4,1088.8369127000333,None,1089.8199896000442,None,1089.8199896000442,None,1089.8199896000442,None,1089.8199896000442,None,1089.8199896000442,None,1089.8199896000442,None,-0.0234375,0.0908203125,1,0,0,first_left,1.015334760013502,None,,,,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.6524119600012,None,,,,,,,,,,old,1090.8903376000235,None,1090.8867149199823,None,1092.4030499000219,None,5,1093.4027903000242,None,1094.3686255000066,None,1094.3686255000066,None,1094.3686255000066,None,1094.3686255000066,None,1094.3686255000066,None,1094.3686255000066,None,-0.0068359375,0.0966796875,1,0,0,first_left,0.9991201600059867,None,,,,OE1002,2023-10-10_16h57.35.922,exp,2021.1.4,60.117397251454214,
