EncodingTrials.thisRepN,EncodingTrials.thisTrialN,EncodingTrials.thisN,EncodingTrials.thisIndex,RetrievalTrials.thisRepN,RetrievalTrials.thisTrialN,RetrievalTrials.thisN,RetrievalTrials.thisIndex,EncodingBlock2.thisRepN,EncodingBlock2.thisTrialN,EncodingBlock2.thisN,EncodingBlock2.thisIndex,RetrievalBlock2.thisRepN,RetrievalBlock2.thisTrialN,RetrievalBlock2.thisN,RetrievalBlock2.thisIndex,Instructions.started,Instructions.stopped,fixation.started,fixation.stopped,trialOrder,triplet1,triplet2,triplet3,Triplet1.started,Triplet1.stopped,Triplet2.started,Triplet2.stopped,Triplet3.started,Triplet3.stopped,sound_pop.started,sound_pop.stopped,sound_pop2.started,sound_pop2.stopped,sound_pop3.started,sound_pop3.stopped,Mask.started,Mask.stopped,encodingType,nextTrial,img1.started,img1.stopped,img2.started,img2.stopped,img3.started,img3.stopped,sound_pop4.started,sound_pop4.stopped,sound_pop5.started,sound_pop5.stopped,sound_pop6.started,sound_pop6.stopped,text_2.started,text_2.stopped,methodCheck,Method Clicked,text.started,text.stopped,sameText.started,sameText.stopped,diffText.started,diffText.stopped,leftCL.started,leftCL.stopped,rightCL.started,rightCL.stopped,MethodMouse.x,MethodMouse.y,MethodMouse.leftButton,MethodMouse.midButton,MethodMouse.rightButton,MethodMouse.time,MethodMouse.clicked_name,MethodMouse.started,MethodMouse.stopped,clickedSound.started,clickedSound.stopped,encodingTrials,BlockBreak.started,BlockBreak.stopped,text_4.started,text_4.stopped,start2.keys,start2.rt,start2.started,start2.stopped,retType,retIMG.started,retIMG.stopped,sound_pop7.started,sound_pop7.stopped,question_text.started,question_text.stopped,retTrials,decisionQ_2.started,decisionQ_2.stopped,first_left.started,first_left.stopped,second_middle.started,second_middle.stopped,third_right.started,third_right.stopped,First.started,First.stopped,Second.started,Second.stopped,Third.started,Third.stopped,Order_Position_Response.x,Order_Position_Response.y,Order_Position_Response.leftButton,Order_Position_Response.midButton,Order_Position_Response.rightButton,Order_Position_Response.clicked_name,Order_Position_Response.started,Order_Position_Response.stopped,retrievalTrials,retIMG,Trial_Order,participant,date,expName,psychopyVersion,frameRate,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.2007136500001,None,,,,,,,,,,old,701.2615581,None,701.2693973499998,None,702.7687894000001,None,4,703.7685557,None,704.7510601999998,None,704.7510601999998,None,704.7510601999998,None,704.7510601999998,None,704.7510601999998,None,704.7510601999998,None,-0.0439453125,-0.3173828125,1,0,0,third_right,0.9990728500001751,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.2992153499999,None,,,,,,,,,,old,706.8885452,None,706.8844184,None,708.4005185000001,None,5,709.3996963,None,710.3661379,None,710.3661379,None,710.3661379,None,710.3661379,None,710.3661379,None,710.3661379,None,0.037109375,-0.1591796875,1,0,0,second_middle,1.0159853499999372,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.9641821499999,None,,,,,,,,,,old,711.9990170000001,None,711.9991042499995,None,713.4984872,None,6,714.4981539999999,None,715.4651131,None,715.4651131,None,715.4651131,None,715.4651131,None,715.4651131,None,715.4651131,None,0.025390625,-0.154296875,1,0,0,second_middle,0.9996747499999401,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.6792234499999,None,,,,,,,,,,old,717.6472699000001,None,717.6478190999997,None,719.1468841999999,None,7,720.1469551,None,721.1134025000001,None,721.1134025000001,None,721.1134025000001,None,721.1134025000001,None,721.1134025000001,None,721.1134025000001,None,0.037109375,0.04296875,1,0,0,first_left,0.9991799500003253,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.9773919499999,None,,,,,,,,,,old,723.3780342999999,None,723.3794667499996,None,724.8785376999999,None,8,725.8787416999999,None,726.8449909999999,None,726.8449909999999,None,726.8449909999999,None,726.8449909999999,None,726.8449909999999,None,726.8449909999999,None,0.03515625,-0.3359375,1,0,0,third_right,0.9995043500002794,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.17554935,None,,,,,,,,,,old,729.6627143000001,None,729.6611290999999,None,731.1766935999999,None,9,732.1764309999999,None,733.1428501,None,733.1428501,None,733.1428501,None,733.1428501,None,733.1428501,None,733.1428501,None,0.03515625,-0.333984375,1,0,0,third_right,0.9992364500003532,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.27379935,None,,,,,,,,,,old,735.8692179999998,None,735.8758407499998,None,737.3749158,None,10,738.3746286,None,739.3409913,None,739.3409913,None,739.3409913,None,739.3409913,None,739.3409913,None,739.3409913,None,0.048828125,-0.0966796875,1,0,0,second_middle,1.015256650000083,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.6222352499999,None,,,,,,,,,,old,741.9662352999999,None,741.9742440499998,None,743.4735000000001,None,11,744.4732038000002,None,745.4397282,None,745.4397282,None,745.4397282,None,745.4397282,None,745.4397282,None,745.4397282,None,0.048828125,-0.0966796875,1,0,0,second_middle,0.9992257500002779,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.6878896500002,None,,,,,,,,,,old,747.3228085999999,None,747.3221281499995,None,748.8387202999997,None,12,749.8384347000001,None,750.8042903,None,750.8042903,None,750.8042903,None,750.8042903,None,750.8042903,None,750.8042903,None,0.0068359375,0.1552734375,1,0,0,first_left,1.0153244500002074,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.6523226499999,None,,,,,,,,,,old,752.3810699999999,None,752.3873282499998,None,753.8872433000001,None,13,754.8869467,None,755.8528660000002,None,755.8528660000002,None,755.8528660000002,None,755.8528660000002,None,755.8528660000002,None,755.8528660000002,None,-0.0126953125,-0.30859375,1,0,0,third_right,0.999202250000053,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.73444445,None,,,,,,,,,,old,758.3493269,None,758.3526391499998,None,759.8517152,None,14,760.8518798999999,None,761.8182864999999,None,761.8182864999999,None,761.8182864999999,None,761.8182864999999,None,761.8182864999999,None,761.8182864999999,None,0.01953125,0.1337890625,1,0,0,first_left,0.9992023500003597,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.9318194500001,None,,,,,,,,,,old,764.4255177,None,764.4338129499996,None,765.9337611999999,None,15,766.9335025999999,None,767.8993663000001,None,767.8993663000001,None,767.8993663000001,None,767.8993663000001,None,767.8993663000001,None,767.8993663000001,None,-0.068359375,-0.3369140625,1,0,0,third_right,0.9991735499997958,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.8634602500001,None,,,,,,,,,,old,771.6225574999999,None,771.6322652499997,None,773.1316394999999,None,16,774.1313360999998,None,775.0976958000001,None,775.0976958000001,None,775.0976958000001,None,775.0976958000001,None,775.0976958000001,None,775.0976958000001,None,0.0126953125,-0.169921875,1,0,0,second_middle,0.9996406500004014,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.81173115,None,,,,,,,,,,old,777.5589994000002,None,777.5638381499997,None,779.0632541999998,None,17,780.0629506999999,None,781.0288485000001,None,781.0288485000001,None,781.0288485000001,None,781.0288485000001,None,781.0288485000001,None,781.0288485000001,None,0.0087890625,0.0673828125,1,0,0,first_left,0.9991533499996876,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.7263823499998,None,,,,,,,,,,old,783.5072381999998,None,783.5116288499997,None,785.0114812000002,None,18,786.0107631999999,None,786.9776978,None,786.9776978,None,786.9776978,None,786.9776978,None,786.9776978,None,786.9776978,None,0.029296875,-0.1533203125,1,0,0,second_middle,0.9997247499995865,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.54157665,None,,,,,,,,,,old,790.4312055999999,None,790.4266595499997,None,791.9428317000002,None,19,792.9425535999999,None,793.9084457999998,None,793.9084457999998,None,793.9084457999998,None,793.9084457999998,None,793.9084457999998,None,793.9084457999998,None,0.0283203125,-0.1513671875,1,0,0,second_middle,0.9991791499996907,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.3061051499999,None,,,,,,,,,,old,796.2388907,None,796.2412450499995,None,797.7406543000002,None,20,798.7408598000002,None,799.7234337999998,None,799.7234337999998,None,799.7234337999998,None,799.7234337999998,None,799.7234337999998,None,799.7234337999998,None,-0.029296875,0.0361328125,1,0,0,first_left,0.9991547500003435,None,,,,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,0,0,0,0,,,,,802.8195771999999,None,805.0454911000002,None,,images/OBJ_68.png,images/OBJ_171.png,images/OBJ_72.png,806.6476087000001,808.1542785000001,808.6374630999999,810.1370406000001,810.6374041999998,None,806.6548693499997,None,808.63785435,None,810.6369234499998,None,812.1369638000001,None,same,MRL,813.7298243999999,815.2359259999998,815.7192567000002,817.2183383000001,817.718167,None,813.7364631499997,None,815.7187842499998,None,817.7181672500001,None,819.2177025999999,None,0,['leftCL'],820.2174359,None,820.2174359,None,820.2174359,None,820.2174359,None,820.2174359,None,-0.220703125,-0.35546875,1,0,0,2.599273599999833,leftCL,0.01630925000017669,None,822.8167390499998,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,images/OBJ_168.png,RML,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,1,0,1,0,,,,,,,823.4867005000001,None,,images/OBJ_120.png,images/OBJ_137.png,images/OBJ_104.png,825.0689988999998,826.5827349000001,827.0658438,828.5655046000002,829.0653241999998,None,825.0666145499997,None,827.0654656500001,None,829.06538185,None,830.5648316000002,None,same,MRL,832.1333670999998,833.6468832999999,834.1304417000001,835.6301156,836.1299694999998,None,832.1305348499998,None,834.13057045,None,836.1294933499998,None,837.6295070000001,None,0,['leftCL'],838.6291836999999,None,838.6291836999999,None,838.6291836999999,None,838.6291836999999,None,838.6291836999999,None,-0.220703125,-0.3583984375,1,0,0,2.5155085999999756,leftCL,0.01637834999974075,None,841.1447025500001,None,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,2,0,2,0,,,,,,,841.8133545999999,None,,images/OBJ_170.png,images/OBJ_149.png,images/OBJ_139.png,843.4042842999997,844.9102499999999,845.3939445000001,846.8930348999997,847.3933516000002,None,843.4107336,None,845.39345985,None,847.3932088500001,None,848.8929136000002,None,same,MRL,850.4681047999998,851.9753685999999,852.4585367,853.9576274000001,854.4580059,None,850.4757226999998,None,852.4584808499999,None,854.45798535,None,855.9570567000001,None,0,['leftCL'],856.9567570999998,None,856.9567570999998,None,856.9567570999998,None,856.9567570999998,None,856.9567570999998,None,-0.220703125,-0.359375,1,0,0,1.3824940000004062,leftCL,0.01636964999988777,None,858.3397047499998,None,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,3,0,3,0,,,,,,,859.0188979999998,None,,images/OBJ_13.png,images/OBJ_157.png,images/OBJ_44.png,860.5971657,862.1052482,862.5889505999999,864.0880511999999,864.5883942999999,None,860.6062681999999,None,862.5889509499998,None,864.5883710500002,None,866.087908,None,same,MRL,867.6603498999998,869.1703806,869.6535973999999,871.1531040999998,871.6528635999998,None,867.6707282999998,None,869.65306775,None,871.6529888499999,None,873.1520578999998,None,0,['leftCL'],874.1522301,None,874.1522301,None,874.1522301,None,874.1522301,None,874.1522301,None,-0.1474609375,-0.3134765625,1,0,0,0.9991286000004038,leftCL,0.01636224999992919,None,875.1514610499999,None,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MRL,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,4,0,4,0,,,,,,,875.8252813999998,None,,images/OBJ_59.png,images/OBJ_115.png,images/OBJ_36.png,877.4033844999999,878.9174972000001,879.4002384999999,880.9002936000002,881.3996616,None,877.4012349499997,None,879.40072655,None,881.4001618500001,None,882.8992162999998,None,same,MRL,884.4676998,885.9816123999999,886.4652360999999,887.9644085999998,888.4647423000001,None,884.46583945,None,886.46532265,None,888.4642688499998,None,889.9638581999998,None,0,['leftCL'],890.9635628000001,None,890.9635628000001,None,890.9635628000001,None,890.9635628000001,None,890.9635628000001,None,-0.1474609375,-0.3134765625,1,0,0,1.9328249000000142,leftCL,0.01637275000075533,None,892.89634535,None,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,5,0,5,0,,,,,,,893.573672,None,,images/OBJ_48.png,images/OBJ_32.png,images/OBJ_78.png,895.1557766000001,896.6618665000001,897.1450530000002,898.6449518,899.1448869000001,None,895.1628552,None,897.1450652499998,None,899.1448177500001,None,900.6445346999999,None,same,MRL,902.2377299999998,903.7435068999998,904.2263423999998,905.7259057000001,906.2262371000002,None,902.2439870999999,None,904.22685895,None,906.2261565499998,None,907.7257928999998,None,0,['leftCL'],908.7250196,None,908.7250196,None,908.7250196,None,908.7250196,None,908.7250196,None,-0.1513671875,-0.3818359375,1,0,0,3.982259200000044,leftCL,0.016371350000099483,None,912.70765575,None,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LRM,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,6,0,6,0,,,,,,,913.3777829999999,None,,images/OBJ_204.png,images/OBJ_164.png,images/OBJ_195.png,914.9615398000001,916.4731739999997,916.9559454,918.4560575,918.9558462999998,None,914.9732452000001,None,916.95647255,None,918.9553752500001,None,920.4553916999998,None,diff,RML,922.0282299,923.5377463,924.0205961000001,925.5206266,926.0204985,None,922.0382982999997,None,924.02057625,None,926.0203469500002,None,927.5200396999999,None,1,['rightCL'],928.5196443,None,928.5196443,None,928.5196443,None,928.5196443,None,928.5196443,None,0.150390625,-0.310546875,1,0,0,1.7156866000000264,rightCL,0.01638135000030161,None,930.2354624499999,None,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLR,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,7,0,7,0,,,,,,,930.9087154999997,None,,images/OBJ_168.png,images/OBJ_88.png,images/OBJ_35.png,932.4918330999999,934.0010191000001,934.4847237999998,935.9837428999999,936.4836040999999,None,932.501982,None,934.48418025,None,936.4835599500002,None,937.9831464999997,None,same,RML,939.5553627999998,941.0661070000001,941.5488122000002,943.0487232,943.5487152999999,None,939.5659593999997,None,941.5488222499998,None,943.5486837499998,None,945.0482837,None,0,['leftCL'],946.0479673999998,None,946.0479673999998,None,946.0479673999998,None,946.0479673999998,None,946.0479673999998,None,-0.1767578125,-0.3466796875,1,0,0,2.2160807999998724,leftCL,0.016376450000279874,None,948.2635503500001,None,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,8,0,8,0,,,,,,,948.9398013999999,None,,images/OBJ_22.png,images/OBJ_113.png,images/OBJ_14.png,950.5222229999999,952.0290601000002,952.5122531000002,954.0122258000001,954.5116423,None,950.5300639,None,952.5127817500002,None,954.51210085,None,956.0112902000001,None,same,RML,957.5852912,959.0936505999998,959.5774210999998,961.0764156999999,961.5763007,None,957.5945687000001,None,959.57737855,None,961.5763177499998,None,963.0758394999998,None,0,['leftCL'],964.0755303999999,None,964.0755303999999,None,964.0755303999999,None,964.0755303999999,None,964.0755303999999,None,-0.12890625,-0.326171875,1,0,0,2.7659998999997697,leftCL,0.016367350000109582,None,966.8415133499998,None,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,9,0,9,0,,,,,,,967.5089905,None,,images/OBJ_81.png,images/OBJ_5.png,images/OBJ_112.png,969.1008799000001,970.6069959000001,971.0901706,972.5897448999999,973.0901386999999,None,969.1075288,None,971.0907109499999,None,973.0901291499999,None,974.5891683,None,diff,RML,976.1650553,977.6716284999998,978.1547826000001,979.6543621000001,980.1542023000002,None,976.1725369999997,None,978.1548005499999,None,980.1542207500001,None,981.6537696,None,0,['leftCL'],982.6534849,None,982.6534849,None,982.6534849,None,982.6534849,None,982.6534849,None,-0.1298828125,-0.3271484375,1,0,0,1.8157248999996227,leftCL,0.016381849999561382,None,984.4696651499999,None,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,10,0,10,0,,,,,,,985.1474128,None,,images/OBJ_166.png,images/OBJ_105.png,images/OBJ_114.png,986.7219082000001,988.2352679999999,988.7183845,990.2179489999999,990.7178063000001,None,986.7194327499999,None,988.7189074500002,None,990.71780855,None,992.2173597999999,None,same,RML,993.7885670000001,995.2998603000001,995.7835024000001,997.2830774999998,997.7824019,None,993.7840864499997,None,995.7835280499999,None,997.7824314499999,None,999.2825459000001,None,0,['leftCL'],1000.2817384,None,1000.2817384,None,1000.2817384,None,1000.2817384,None,1000.2817384,None,-0.12890625,-0.3271484375,1,0,0,1.3825770999997076,leftCL,0.016377149999698304,None,1001.6646818499999,None,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MRL,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,11,0,11,0,,,,,,,1002.3355906000002,None,,images/OBJ_28.png,images/OBJ_196.png,images/OBJ_119.png,1003.9165573,1005.4305736000001,1005.9139068999998,1007.4134628000002,1007.9128445000001,None,1003.9140345499998,None,1005.9138859499999,None,1007.9132960500001,None,1009.4123758999999,None,same,RML,1010.9840926000002,1012.4948144999998,1012.9780169000001,1014.478059,1014.9779147999998,None,1010.9789870499997,None,1012.9779898500001,None,1014.9777156499999,None,1016.4773644000002,None,0,['leftCL'],1017.4766853000001,None,1017.4766853000001,None,1017.4766853000001,None,1017.4766853000001,None,1017.4766853000001,None,-0.12890625,-0.3271484375,1,0,0,2.3831688999998732,leftCL,0.016378249999888794,None,1019.8598556500001,None,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,12,0,12,0,,,,,,,1020.5270817999999,None,,images/OBJ_140.png,images/OBJ_150.png,images/OBJ_69.png,1022.1200422000002,1023.6248808,1024.1080803,1025.6082114,1026.108006,None,1022.1259162999997,None,1024.10810245,None,1026.1079941500002,None,1027.6070614,None,same,RML,1029.1822324,1030.690023,1031.1732014,1032.6727876999998,1033.1725977,None,1029.1897705,None,1031.17274585,None,1033.17212745,None,1034.6717116,None,0,['leftCL'],1035.6714134,None,1035.6714134,None,1035.6714134,None,1035.6714134,None,1035.6714134,None,-0.12890625,-0.3271484375,1,0,0,1.5829632999998466,leftCL,0.016382350000185397,None,1037.2543038499998,None,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,13,0,13,0,,,,,,,1037.9268354,None,,images/OBJ_163.png,images/OBJ_85.png,images/OBJ_158.png,1039.5081341,1041.0198552000002,1041.5034351,1043.0026321,1043.5028349,None,1039.5036368499998,None,1041.5034324499998,None,1043.5028126500001,None,1045.002539,None,diff,RLM,1046.5705024999997,1048.0845404000002,1048.5681184,1050.0672178,1050.5670814,None,1046.5686418499997,None,1048.56815495,None,1050.56714645,None,1052.0666526,None,1,['rightCL'],1053.0663454,None,1053.0663454,None,1053.0663454,None,1053.0663454,None,1053.0663454,None,0.1171875,-0.2998046875,1,0,0,2.366093799999817,rightCL,0.016378750000058062,None,1055.4323704499998,None,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,14,0,14,0,,,,,,,1056.1020036,None,,images/OBJ_136.png,images/OBJ_54.png,images/OBJ_41.png,1057.6898743000002,1059.1978749,1059.6811512,1061.1811502,1061.6809804999998,None,1057.6984105999998,None,1059.68111985,None,1061.6810096499999,None,1063.1805531,None,same,RLM,1064.7558749,1066.2624525,1066.746184,1068.2452761,1068.7454954999998,None,1064.7633721,None,1066.7461789499998,None,1068.7455489499998,None,1070.2446756999998,None,0,['leftCL'],1071.2443991999999,None,1071.2443991999999,None,1071.2443991999999,None,1071.2443991999999,None,1071.2443991999999,None,-0.427734375,-0.2939453125,1,0,0,2.1494300999997904,leftCL,0.016372149999824614,None,1073.92697035,None,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,15,0,15,0,,,,,,,1074.6099629999999,None,,images/OBJ_37.png,images/OBJ_66.png,images/OBJ_86.png,1076.1760800000002,1077.6758449999998,1078.1757286000002,1079.6757828,1080.1756133,None,1076.1763264499998,None,1078.17570875,None,1080.17560685,None,1081.6751767,None,same,RLM,1083.2417372999998,1084.7404192,1085.2403338,1086.7403771999998,1087.2400944,None,1083.2413234499998,None,1085.24079535,None,1087.24022805,None,1088.7393014999998,None,0,['leftCL'],1089.7390129,None,1089.7390129,None,1089.7390129,None,1089.7390129,None,1089.7390129,None,-0.2783203125,-0.271484375,1,0,0,2.182679999999891,leftCL,0.01636994999989838,None,1091.92175835,None,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,16,0,16,0,,,,,,,1092.5986511,None,,images/OBJ_38.png,images/OBJ_203.png,images/OBJ_56.png,1094.1756383000002,1095.687778,1096.1709715000002,1097.6700058000001,1098.1698975,None,1094.1882742999999,None,1096.1710024499998,None,1098.17039695,None,1099.6694045,None,diff,RLM,1101.2418082999998,1102.7523891,1103.2355767,1104.7351374999998,1105.2345123,None,1101.2522435999997,None,1103.2350604499998,None,1105.23446415,None,1106.7345368000001,None,1,['rightCL'],1107.7338258,None,1107.7338258,None,1107.7338258,None,1107.7338258,None,1107.7338258,None,0.2236328125,-0.30078125,1,0,0,3.848964600000272,rightCL,0.01637285000015254,None,1111.58269295,None,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLR,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,17,0,17,0,,,,,,,1112.2494084,None,,images/OBJ_126.png,images/OBJ_75.png,images/OBJ_135.png,1113.8260891999998,1115.3319403,1115.8151441,1117.3147921,1117.8146652,None,1113.8320683,None,1115.8152376500002,None,1117.81466555,None,1119.3137468999998,None,same,RLM,1120.8896315000002,1122.3966504999999,1122.8797015,1124.3789330999998,1124.8788359999999,None,1120.8970456999998,None,1122.8798586500002,None,1124.87927515,None,1126.3783374,None,0,['leftCL'],1127.3780554,None,1127.3780554,None,1127.3780554,None,1127.3780554,None,1127.3780554,None,-0.1640625,-0.26953125,1,0,0,2.449230400000033,leftCL,0.016378249999888794,None,1129.8278683499998,None,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RML,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
,,,,,,,,18,0,18,0,,,,,,,1130.493848,None,,images/OBJ_84.png,images/OBJ_57.png,images/OBJ_19.png,1132.0732401999999,1133.5762372999998,1134.0594113000002,1135.5589836,1136.0594031,None,1132.0767737999997,None,1134.05983095,None,1136.0592463500002,None,1137.5587891,None,same,RLM,1139.1364760000001,1140.6413637,1141.1240309,1142.6235903000002,1143.1234364000002,None,1139.1417019999997,None,1141.1240371499998,None,1143.12341895,None,1144.6229964,None,0,['leftCL'],1145.6227070999998,None,1145.6227070999998,None,1145.6227070999998,None,1145.6227070999998,None,1145.6227070999998,None,-0.1650390625,-0.26953125,1,0,0,1.6496108999999706,leftCL,0.016372850000607286,None,1147.2723001499999,None,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LMR,MM_1001,2023-10-23_11h18.56.554,exp,2021.1.4,60.02927027225553,
